episode,volleys,max_reward,avg_reward,ent_coef
1,17,1.0600006580352783,0.8400004506111145,0.01998
2,14,0.9000005722045898,0.695000410079956,0.019960000000000002
3,17,1.080000638961792,0.9900004863739014,0.01994
4,14,0.9400005340576172,0.8900004029273987,0.01992
5,15,1.0600004196166992,0.7000002861022949,0.0199
6,14,0.9500003457069397,0.8800002336502075,0.019880000000000002
7,11,0.4999999701976776,0.455000102519989,0.01986
8,19,1.390000581741333,1.0350005626678467,0.01984
9,19,1.3600006103515625,0.9350004196166992,0.01982
10,20,1.4800004959106445,0.980000376701355,0.0198
11,21,1.550000786781311,0.9250003695487976,0.01978
12,23,1.8200007677078247,1.175000548362732,0.01976
13,17,1.1600003242492676,1.0950003862380981,0.01974
14,17,1.1700003147125244,1.0500004291534424,0.01972
15,18,1.2600007057189941,0.9900005459785461,0.0197
16,18,1.3200005292892456,0.8750003576278687,0.01968
17,15,1.0100003480911255,0.4200001657009125,0.01966
18,23,1.800000786781311,1.4850006103515625,0.01964
19,16,1.0900003910064697,0.7100002765655518,0.01962
20,23,1.8200007677078247,1.2550005912780762,0.0196
21,20,1.5000007152557373,1.0950006246566772,0.01958
22,27,2.210000514984131,1.5450005531311035,0.01956
23,24,1.8700008392333984,1.0500004291534424,0.01954
24,26,2.1200006008148193,1.5050005912780762,0.01952
25,21,1.5900006294250488,1.2100005149841309,0.0195
26,28,2.3400003910064697,1.6450004577636719,0.01948
27,19,1.3700007200241089,1.1650006771087646,0.01946
28,31,2.6399998664855957,1.2699999809265137,0.01944
29,23,1.7700008153915405,1.2550005912780762,0.01942
30,23,1.7400007247924805,1.580000638961792,0.0194
31,22,1.6300007104873657,1.3750004768371582,0.01938
32,25,1.99000084400177,1.5700006484985352,0.01936
33,34,2.859999895095825,1.8250000476837158,0.01934
34,23,1.7900007963180542,1.3350005149841309,0.01932
35,27,2.260000467300415,2.0550005435943604,0.0193
36,26,2.31000018119812,1.9900003671646118,0.01928
37,25,2.1000003814697266,1.8700006008148193,0.01926
38,31,2.7899997234344482,2.0450000762939453,0.01924
39,22,1.8000006675720215,1.6950006484985352,0.01922
40,24,1.9700007438659668,1.6600006818771362,0.0192
41,28,2.450000286102295,2.3400003910064697,0.01918
42,22,1.7000007629394531,1.6500005722045898,0.01916
43,34,3.0799994468688965,2.259999990463257,0.01914
44,31,2.7099997997283936,2.0500001907348633,0.019119999999999998
45,26,2.15000057220459,1.825000524520874,0.0191
46,25,2.1000003814697266,1.950000524520874,0.01908
47,24,1.96000075340271,1.8800005912780762,0.01906
48,30,2.629999876022339,2.055000066757202,0.019039999999999998
49,29,2.450000286102295,1.9950003623962402,0.01902
50,28,2.280000686645508,1.9400005340576172,0.019
51,23,1.7800008058547974,1.705000638961792,0.01898
52,27,2.3500001430511475,2.070000410079956,0.01896
53,30,2.7199997901916504,2.615000009536743,0.01894
54,31,2.7599997520446777,2.2700002193450928,0.01892
55,33,2.939999580383301,2.455000162124634,0.0189
56,28,2.3500003814697266,2.1050004959106445,0.01888
57,30,2.580000162124634,1.9350003004074097,0.01886
58,27,2.3000001907348633,2.010000467300415,0.01884
59,32,2.8399996757507324,2.265000104904175,0.01882
60,32,2.7899999618530273,2.385000228881836,0.0188
61,29,2.5899999141693115,2.320000171661377,0.01878
62,27,2.3400001525878906,2.1700005531311035,0.01876
63,29,2.569999933242798,2.505000114440918,0.018740000000000003
64,30,2.5900001525878906,2.4000000953674316,0.01872
65,28,2.4000000953674316,2.3400001525878906,0.0187
66,34,3.1299993991851807,2.674999952316284,0.01868
67,31,2.8299996852874756,2.510000228881836,0.018660000000000003
68,30,2.6500000953674316,2.5500001907348633,0.01864
69,37,3.4299991130828857,2.8949997425079346,0.01862
70,32,2.929999351501465,2.624999761581421,0.0186
71,34,3.059999465942383,2.9499995708465576,0.018580000000000003
72,27,2.330000400543213,2.1750006675720215,0.01856
73,34,3.0799994468688965,2.7249999046325684,0.01854
74,29,2.5799999237060547,2.510000228881836,0.018520000000000002
75,32,2.869999647140503,2.385000228881836,0.018500000000000003
76,30,2.669999837875366,2.330000400543213,0.01848
77,28,2.440000295639038,2.380000114440918,0.01846
78,28,2.4600002765655518,2.335000514984131,0.01844
79,30,2.6000001430511475,2.3950002193450928,0.018420000000000002
80,34,3.1399993896484375,2.6100001335144043,0.0184
81,26,2.200000286102295,2.1600003242492676,0.01838
82,31,2.8199996948242188,2.6649999618530273,0.01836
83,30,2.7299997806549072,2.565000057220459,0.018340000000000002
84,28,2.4100000858306885,2.4000000953674316,0.01832
85,30,2.5999999046325684,2.5749998092651367,0.0183
86,30,2.7199997901916504,2.6599998474121094,0.01828
87,34,3.0899994373321533,2.5949997901916504,0.018260000000000002
88,31,2.8199996948242188,2.629999876022339,0.018240000000000003
89,30,2.619999885559082,2.445000171661377,0.01822
90,36,3.229999303817749,2.809999704360962,0.0182
91,36,3.349999189376831,2.554999828338623,0.01818
92,32,2.929999589920044,2.8399996757507324,0.018160000000000003
93,33,3.0699994564056396,2.8299996852874756,0.01814
94,34,3.159999370574951,2.8449997901916504,0.01812
95,42,4.029998302459717,2.594999313354492,0.0181
96,38,3.6199989318847656,2.6649999618530273,0.018080000000000002
97,34,3.0099995136260986,2.7649998664855957,0.01806
98,30,2.6499998569488525,2.4850001335144043,0.01804
99,30,2.6399998664855957,2.5999999046325684,0.01802
100,35,3.169999361038208,2.7749998569488525,0.018000000000000002
101,32,2.9099998474121094,2.6050000190734863,0.01798
102,32,2.9599995613098145,2.7899997234344482,0.01796
103,30,2.7299997806549072,2.559999942779541,0.01794
104,31,2.809999704360962,2.7849998474121094,0.017920000000000002
105,32,2.8999996185302734,2.6549997329711914,0.0179
106,30,2.6399998664855957,2.549999952316284,0.01788
107,32,2.929999589920044,2.5500001907348633,0.01786
108,32,2.7899997234344482,2.6499998569488525,0.01784
109,31,2.8499996662139893,2.734999656677246,0.01782
110,34,3.119999408721924,2.6599998474121094,0.0178
111,31,2.8199996948242188,2.7249999046325684,0.01778
112,33,2.979999542236328,2.5900001525878906,0.01776
113,34,3.059999465942383,2.559999942779541,0.017740000000000002
114,34,3.049999475479126,2.939999580383301,0.01772
115,32,2.859999656677246,2.625,0.0177
116,33,3.059999465942383,2.8299999237060547,0.01768
117,31,2.8299996852874756,2.7249999046325684,0.017660000000000002
118,34,3.109999418258667,2.8899996280670166,0.01764
119,33,2.9499995708465576,2.6499998569488525,0.01762
120,32,2.8799996376037598,2.6500000953674316,0.0176
121,36,3.3199992179870605,2.7249999046325684,0.017580000000000002
122,33,3.0199995040893555,2.7249999046325684,0.01756
123,32,2.9499995708465576,2.7899997234344482,0.01754
124,35,3.1499993801116943,2.7849998474121094,0.01752
125,33,3.0299994945526123,2.7749998569488525,0.0175
126,33,2.939999580383301,2.619999885559082,0.01748
127,34,3.0699994564056396,2.684999942779541,0.01746
128,33,2.939999580383301,2.5349998474121094,0.01744
129,34,3.059999465942383,2.994999408721924,0.01742
130,32,2.919999599456787,2.669999837875366,0.0174
131,35,3.159999370574951,2.8999996185302734,0.01738
132,35,3.229999303817749,2.934999465942383,0.01736
133,32,2.8199996948242188,2.7199997901916504,0.01734
134,36,3.2499992847442627,2.8899996280670166,0.01732
135,32,2.859999656677246,2.615000009536743,0.0173
136,32,2.929999589920044,2.7849998474121094,0.01728
137,33,3.059999465942383,2.8349995613098145,0.01726
138,31,2.8299996852874756,2.7749998569488525,0.017240000000000002
139,35,3.289999008178711,2.999999523162842,0.01722
140,37,3.4899990558624268,2.939999580383301,0.0172
141,35,3.2599992752075195,2.7749996185302734,0.01718
142,32,2.989999532699585,2.7899999618530273,0.01716
143,38,3.6299989223480225,2.984999656677246,0.01714
144,37,3.4999990463256836,2.939999580383301,0.01712
145,36,3.359999179840088,2.7799997329711914,0.0171
146,33,3.0299994945526123,2.6599998474121094,0.01708
147,37,3.5199990272521973,2.994999408721924,0.01706
148,36,3.339999198913574,2.994999408721924,0.01704
149,35,3.239999294281006,2.799999713897705,0.01702
150,31,2.7799997329711914,2.7049999237060547,0.017
151,36,3.3699991703033447,2.939999580383301,0.01698
152,41,3.969998598098755,3.054999589920044,0.01696
153,36,3.3799991607666016,2.9549994468688965,0.01694
154,36,3.419999122619629,2.994999647140503,0.01692
155,34,3.0699994564056396,3.0099995136260986,0.0169
156,35,3.2599992752075195,2.874999761581421,0.01688
157,38,3.589998960494995,2.8299999237060547,0.01686
158,37,3.4599990844726562,2.8299999237060547,0.01684
159,36,3.3299992084503174,2.6599998474121094,0.016819999999999998
160,37,3.4899990558624268,2.8849997520446777,0.0168
161,32,2.9499995708465576,2.734999656677246,0.01678
162,35,3.239999294281006,2.7799997329711914,0.01676
163,35,3.2599992752075195,2.9549994468688965,0.01674
164,39,3.699998617172241,3.049999475479126,0.01672
165,34,3.179999351501465,3.124999523162842,0.0167
166,35,3.229999303817749,2.9449996948242188,0.01668
167,35,3.2999989986419678,3.119999408721924,0.01666
168,34,3.169999361038208,3.0099995136260986,0.01664
169,36,3.2699992656707764,3.119999408721924,0.01662
170,37,3.3999991416931152,3.184999465942383,0.0166
171,35,3.2499992847442627,2.8499996662139893,0.01658
172,37,3.4999990463256836,3.0049996376037598,0.016560000000000002
173,37,3.4599990844726562,2.8849997520446777,0.01654
174,37,3.5099990367889404,2.7249999046325684,0.01652
175,35,3.2699990272521973,3.119999408721924,0.0165
176,34,3.0899994373321533,3.0249996185302734,0.01648
177,32,2.869999647140503,2.7899997234344482,0.01646
178,32,2.9099996089935303,2.8399996757507324,0.016440000000000003
179,36,3.349999189376831,3.169999361038208,0.01642
180,38,3.5699989795684814,2.9449996948242188,0.0164
181,33,2.9699995517730713,2.9649994373321533,0.01638
182,35,3.179999351501465,2.999999523162842,0.016360000000000003
183,32,2.8899996280670166,2.7249999046325684,0.01634
184,31,2.799999713897705,2.744999885559082,0.01632
185,34,3.0699994564056396,2.7699997425079346,0.0163
186,35,3.229999303817749,2.7699999809265137,0.016280000000000003
187,35,3.28999924659729,3.064999580383301,0.01626
188,35,3.28999924659729,2.9549994468688965,0.01624
189,32,2.9499995708465576,2.7849998474121094,0.01622
190,38,3.5699989795684814,2.7699999809265137,0.016200000000000003
191,32,2.9099996089935303,2.8299996852874756,0.01618
192,38,3.539999008178711,2.609999895095825,0.01616
193,35,3.169999361038208,3.0049996376037598,0.016139999999999998
194,35,3.119999408721924,3.119999408721924,0.016120000000000002
195,32,2.8299996852874756,2.8299996852874756,0.0161
196,39,3.6799988746643066,2.9599995613098145,0.01608
197,35,3.2499992847442627,2.6050000190734863,0.016059999999999998
198,33,3.0099995136260986,2.799999713897705,0.016040000000000002
199,32,2.979999542236328,2.8849997520446777,0.01602
200,39,3.6999988555908203,2.8949997425079346,0.016
201,33,2.9599995613098145,2.7299997806549072,0.015979999999999998
202,34,3.1399993896484375,2.7249999046325684,0.015960000000000002
203,35,3.219999313354492,2.7249999046325684,0.01594
204,37,3.4499990940093994,2.7249999046325684,0.01592
205,33,3.0299994945526123,2.9499995708465576,0.0159
206,30,2.6999998092651367,2.679999828338623,0.015880000000000002
207,33,2.929999589920044,2.8899996280670166,0.015860000000000003
208,35,3.2699992656707764,2.8399996757507324,0.01584
209,34,3.109999418258667,2.7249999046325684,0.01582
210,37,3.4999990463256836,3.0049996376037598,0.0158
211,35,3.2499992847442627,2.674999952316284,0.015780000000000002
212,34,3.179999351501465,2.9049997329711914,0.01576
213,36,3.3899991512298584,2.7749998569488525,0.01574
214,37,3.5099990367889404,3.119999408721924,0.01572
215,37,3.3699991703033447,3.059999465942383,0.015700000000000002
216,39,3.719998836517334,3.059999465942383,0.01568
217,35,3.1399993896484375,3.034999370574951,0.01566
218,39,3.719998598098755,3.0649993419647217,0.01564
219,36,3.3899991512298584,3.114999294281006,0.01562
220,39,3.6799988746643066,2.994999647140503,0.015600000000000001
221,37,3.47999906539917,3.109999418258667,0.01558
222,35,3.2599992752075195,3.059999465942383,0.015560000000000001
223,40,3.7999987602233887,3.049999713897705,0.01554
224,35,3.3099992275238037,3.109999418258667,0.01552
225,39,3.6999988555908203,3.059999465942383,0.015500000000000002
226,40,3.769998788833618,3.104999542236328,0.01548
227,37,3.539998769760132,3.224999189376831,0.015460000000000002
228,42,4.07999849319458,3.169999599456787,0.01544
229,38,3.589998960494995,3.219999313354492,0.015420000000000001
230,38,3.589998960494995,3.064999580383301,0.0154
231,40,3.8199987411499023,3.054999589920044,0.015380000000000001
232,37,3.4599990844726562,2.7799997329711914,0.01536
233,37,3.4599990844726562,3.0699996948242188,0.015340000000000001
234,35,3.229999303817749,2.9099996089935303,0.01532
235,38,3.609998941421509,3.159999370574951,0.015300000000000001
236,41,3.899998664855957,2.994999647140503,0.01528
237,41,3.9099984169006348,3.174999237060547,0.015260000000000001
238,33,3.0099995136260986,2.9449996948242188,0.01524
239,36,3.3999991416931152,3.0099997520446777,0.015220000000000001
240,37,3.4299991130828857,3.0899994373321533,0.0152
241,38,3.5499989986419678,2.8399996757507324,0.01518
242,36,3.349999189376831,3.109999418258667,0.01516
243,38,3.599998950958252,3.109999418258667,0.01514
244,35,3.239999294281006,2.8849997520446777,0.01512
245,38,3.5799989700317383,2.8249998092651367,0.0151
246,40,3.8199985027313232,2.994999408721924,0.01508
247,39,3.719998836517334,2.8949997425079346,0.01506
248,43,4.179998397827148,3.2149994373321533,0.01504
249,41,3.8799986839294434,3.049999713897705,0.01502
250,39,3.6999988555908203,2.994999647140503,0.015
251,33,3.0099995136260986,2.939999580383301,0.01498
252,37,3.419999122619629,2.7199997901916504,0.014960000000000001
253,32,2.8799996376037598,2.8349995613098145,0.01494
254,40,3.8599984645843506,3.3349990844726562,0.014920000000000001
255,36,3.4299988746643066,3.169999122619629,0.0149
256,35,3.2599992752075195,2.934999465942383,0.01488
257,41,3.959998369216919,3.219999313354492,0.01486
258,39,3.769998550415039,3.3299992084503174,0.01484
259,37,3.5499987602233887,3.289999008178711,0.01482
260,40,3.839998483657837,3.2699992656707764,0.0148
261,42,4.009998798370361,3.049999713897705,0.01478
262,43,4.20999813079834,3.3899989128112793,0.01476
263,43,4.219997882843018,3.279999017715454,0.01474
264,41,3.899998664855957,2.999999523162842,0.01472
265,37,3.4999990463256836,3.054999351501465,0.0147
266,43,4.17999792098999,3.169999122619629,0.01468
267,35,3.279999256134033,3.164999485015869,0.01466
268,40,3.8499984741210938,3.219999313354492,0.01464
269,39,3.66999888420105,2.8849997520446777,0.01462
270,38,3.589998960494995,2.939999580383301,0.0146
271,38,3.6299989223480225,3.059999465942383,0.01458
272,40,3.82999849319458,3.0049996376037598,0.01456
273,41,3.9299983978271484,3.059999465942383,0.014539999999999999
274,39,3.7399985790252686,3.219999313354492,0.01452
275,39,3.709998846054077,3.154999256134033,0.014499999999999999
276,42,4.069998741149902,3.2749996185302734,0.01448
277,43,4.17999792098999,3.214999198913574,0.01446
278,41,3.9299986362457275,3.159999370574951,0.01444
279,39,3.7499985694885254,3.224999189376831,0.01442
280,37,3.4499990940093994,3.044999599456787,0.0144
281,42,4.049998760223389,3.049999713897705,0.01438
282,44,4.269997596740723,3.109999179840088,0.01436
283,38,3.599998950958252,2.999999523162842,0.014340000000000002
284,40,3.7999987602233887,3.044999599456787,0.01432
285,43,4.169998645782471,3.059999704360962,0.014300000000000002
286,43,4.199998378753662,3.289999485015869,0.01428
287,36,3.3999991416931152,3.059999465942383,0.014260000000000002
288,42,4.089998722076416,3.22499942779541,0.01424
289,34,3.159999370574951,3.059999465942383,0.014220000000000002
290,38,3.5599989891052246,2.9499995708465576,0.014199999999999999
291,40,3.82999849319458,3.109999418258667,0.014180000000000002
292,34,3.2099993228912354,3.1299993991851807,0.014159999999999999
293,41,3.899998664855957,3.054999589920044,0.014140000000000002
294,35,3.3299989700317383,3.179999351501465,0.014119999999999999
295,35,3.2699992656707764,2.9599995613098145,0.014100000000000001
296,37,3.539999008178711,3.179999351501465,0.014079999999999999
297,38,3.5599989891052246,2.989999771118164,0.014060000000000001
298,38,3.6199989318847656,3.0049996376037598,0.014039999999999999
299,39,3.779998779296875,3.294999122619629,0.014020000000000001
300,37,3.469999074935913,3.294999122619629,0.013999999999999999
301,37,3.4899990558624268,3.3999991416931152,0.013980000000000001
302,37,3.469999074935913,3.0699994564056396,0.01396
303,35,3.2699992656707764,3.179999351501465,0.013940000000000001
304,40,3.7999985218048096,3.109999418258667,0.01392
305,39,3.709998846054077,3.169999361038208,0.013900000000000001
306,35,3.2699992656707764,2.739999771118164,0.01388
307,39,3.6999988555908203,3.299999237060547,0.01386
308,37,3.47999906539917,3.064999580383301,0.01384
309,36,3.359999179840088,3.179999351501465,0.01382
310,44,4.259998321533203,3.219999313354492,0.0138
311,34,3.0799994468688965,3.064999580383301,0.01378
312,39,3.769998788833618,3.229999542236328,0.01376
313,40,3.7499988079071045,2.994999647140503,0.013740000000000002
314,37,3.4899990558624268,3.054999589920044,0.01372
315,36,3.3799991607666016,2.8399996757507324,0.013700000000000002
316,38,3.659998893737793,3.054999589920044,0.01368
317,32,2.9599995613098145,2.7799997329711914,0.013660000000000002
318,36,3.3899991512298584,2.939999580383301,0.01364
319,38,3.599998712539673,2.8899996280670166,0.013620000000000002
320,39,3.709998607635498,3.044999599456787,0.0136
321,39,3.7399985790252686,3.0099995136260986,0.013580000000000002
322,40,3.8899986743927,3.174999475479126,0.01356
323,33,3.059999465942383,2.7749996185302734,0.013540000000000002
324,36,3.359999179840088,2.9499995708465576,0.013519999999999999
325,37,3.4999990463256836,3.064999580383301,0.013500000000000002
326,38,3.599998950958252,3.0049996376037598,0.013479999999999999
327,36,3.339999198913574,2.734999895095825,0.013460000000000001
328,37,3.5099990367889404,2.9449996948242188,0.013439999999999999
329,33,3.049999475479126,2.7799997329711914,0.013420000000000001
330,36,3.41999888420105,3.174999237060547,0.013399999999999999
331,36,3.3699991703033447,2.9499995708465576,0.013380000000000001
332,37,3.4899990558624268,3.0199995040893555,0.013359999999999999
333,39,3.729998826980591,3.229999303817749,0.013340000000000001
334,35,3.3199992179870605,2.9099996089935303,0.013319999999999999
335,36,3.3799991607666016,3.059999465942383,0.013300000000000001
336,35,3.219999313354492,2.8949995040893555,0.013279999999999998
337,32,2.9499995708465576,2.7899997234344482,0.013260000000000001
338,41,3.9399986267089844,2.999999523162842,0.013239999999999998
339,38,3.6099987030029297,3.16499924659729,0.01322
340,32,2.869999647140503,2.7849998474121094,0.013199999999999998
341,31,2.7699997425079346,2.669999837875366,0.01318
342,35,3.239999294281006,2.8849997520446777,0.013159999999999998
343,35,3.219999313354492,2.8399996757507324,0.01314
344,37,3.469999074935913,2.9499995708465576,0.013120000000000001
345,33,3.039999485015869,2.9499995708465576,0.0131
346,38,3.5799989700317383,3.054999351501465,0.013080000000000001
347,40,3.7999987602233887,3.049999713897705,0.01306
348,36,3.349999189376831,2.7849998474121094,0.013040000000000001
349,37,3.4399991035461426,2.7649998664855957,0.01302
